"article_id","title","link","pub_date","summary","categories","media_url"
114,"FTX token, Sui, Aptos, Popcat, and more: Cryptocurrencies to watch this week","https://qz.com/ftx-token-sui-aptos-popcat-cryptocurrencies-to-watch-1851666642","2024-10-07 14:23:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/21216b4e9d998690a33858235e380fae.jpg"" /><p>The crypto market is closely tracking the stock market’s movements, reflecting broader economic trends. After a surge on Friday, spurred by a strong jobs report, cryptocurrencies saw a downturn on Monday morning as escalating tensions in the Middle East weighed on investor sentiment. However, Nvidia’s (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/NVDA"" rel=""noopener noreferrer"" target=""_blank"">NVDA</a>) AI summit…</p><p><a href=""https://qz.com/ftx-token-sui-aptos-popcat-cryptocurrencies-to-watch-1851666642"">Read more...</a></p>","[""cryptocurrencies"", ""ftx"", ""sam bankman"", ""kddi"", ""corporate crime"", ""coinbase"", ""aptos labs"", ""cryptocurrency bubble"", ""stablecoin"", ""bankruptcy of ftx"", ""nvidia"", ""sam bankman fried"", ""decentralization"", ""solana"", ""blockchains"", ""business finance"", ""franklin templeton""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/21216b4e9d998690a33858235e380fae.jpg"
115,"Even Big Oil wants Donald Trump to keep Joe Biden's climate law — or at least parts of it","https://qz.com/oil-lobby-donald-trump-joe-biden-ira-spending-evs-1851666483","2024-10-07 13:33:13","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1a23d41a5a267b8e76033af4e2dd48ad.jpg"" /><p>Former President Donald Trump has been publicly critical of the sitting president’s signature climate bill and its benefits for clean energy. But even the oil lobby apparently wants to save the Inflation Reduction Act — just without some of the benefits for rival industries and products. </p><p><a href=""https://qz.com/oil-lobby-donald-trump-joe-biden-ira-spending-evs-1851666483"">Read more...</a></p>","[""donald trump"", ""joe biden"", ""petroleum politics"", ""inflation reduction act"", ""chuck schumer"", ""vicki hollub"", ""fossil fuels lobby"", ""climate change policy in the united states"", ""kamala harris"", ""politics"", ""exxonmobil"", ""presidency of joe biden"", ""occidental petroleum"", ""phillips 66"", ""exxon mobil"", ""environment"", ""business finance"", ""climate change denial""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1a23d41a5a267b8e76033af4e2dd48ad.jpg"
116,"The Dow drops over 300 points as oil prices and Treasury yields rise","https://qz.com/dow-decline-rise-oil-prices-treasury-yields-1851666522","2024-10-07 12:50:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c5b897b911d0d701ba61e7d39f709233.jpg"" /><p>The Dow pulled back on Monday, pressured by a sharp rise in Treasury bond yields, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.reuters.com/markets/global-markets-wrapup-1-2024-10-07/#:~:text=That%20sent%20yields%20on%20government,on%20Friday's%2013%20bp%20surge."" rel=""noopener noreferrer"" target=""_blank"">which surged to their highest levels in two months.</a> Escalating tensions in the Middle East added further uncertainty, contributing to a cautious market sentiment and an <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.nytimes.com/2024/10/05/business/dealbook/israel-iran-global-economy.html"" rel=""noopener noreferrer"" target=""_blank"">increase in oil prices.</a><br /></p><p><a href=""https://qz.com/dow-decline-rise-oil-prices-treasury-yields-1851666522"">Read more...</a></p>","[""dow jones industrial average"", ""pricing"", ""business finance"", ""economic impact of the covid 19 pandemic in the united states"", ""the cme group"", ""fedwatch tool"", ""cme group"", ""price of oil"", ""fedwatch"", ""stock market crashes""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c5b897b911d0d701ba61e7d39f709233.jpg"
117,"Goldman Sachs says the S&P 500 could hit 6,000 this year","https://qz.com/sp-500-stock-market-economy-recession-goldman-sachsa-1851666494","2024-10-07 12:19:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7677ba62f57fcc47be808d77ce93354e.jpg"" /><p>Goldman Sachs (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/GS"" rel=""noopener noreferrer"" target=""_blank"">GS</a>) raised it forecast for the S&amp;P 500 by year-end as the U.S. economy shows increasing signs of resilience.<br /></p><p><a href=""https://qz.com/sp-500-stock-market-economy-recession-goldman-sachsa-1851666494"">Read more...</a></p>","[""goldman sachs"", ""unemployment"", ""business finance"", ""federal reserve"", ""federal funds rate"", ""federal open market committee"", ""recession"", ""inflation"", ""banking"", ""james b bullard"", ""federal reserve system""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7677ba62f57fcc47be808d77ce93354e.jpg"
118,"Inside the slow-motion fall of Patrick Drahi","https://qz.com/patrick-drahi-sotheby-altice-john-malone-1851665674","2024-10-07 10:57:36","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1825af7696f625fc5cc0779b5a92329d.png"" /><p>A version of this article originally appeared in Quartz’s members-only Weekend Brief newsletter. Quartz members get access to exclusive newsletters and more. <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/subscribe/plan"" rel=""noopener noreferrer"" target=""_blank"">Sign up here</a>.</p><p><a href=""https://qz.com/patrick-drahi-sotheby-altice-john-malone-1851665674"">Read more...</a></p>","[""patrick drahi"", ""john malone"", ""business finance"", ""sotheby"", ""sirius xm"", ""auction"", ""hong kong"", ""leon black"", ""charter communications"", ""sothebys"", ""elliott investment management"", ""cablevision"", ""marcel breuer"", ""altice usa"", ""katya kazakina"", ""bt group"", ""thomas coudry"", ""armando pereira"", ""altice"", ""british telecom"", ""economy of the northeastern united states"", ""pacific investment management co"", ""goldman sachs"", ""suddenlink communications"", ""christie"", ""apollo global management"", ""bharti enterprises"", ""blackrock"", ""dolan""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1825af7696f625fc5cc0779b5a92329d.png"
119,"Tim Walz calls for elimination of Electoral College at California fundraiser, says 'it needs to go'","https://www.foxnews.com/politics/tim-walz-calls-elimination-electoral-college-california-fundraiser-says-it-needs-go","2024-10-09 01:44:52","Minnesota Gov. Tim Walz said the Electoral College should be abolished in favor of a national popular vote during a fundraiser in California.","[""a1aa197f-23cb-538d-afcc-36125cd89fc9"", ""fnc"", ""Fox News"", ""fox-news/topic/the-electoral-college"", ""fox-news/person/tim-walz"", ""fox-news/us"", ""fox-news/politics/elections"", ""fox-news/politics"", ""article""]",NULL
120,"Israel’s Minister of Defense cancels visit to Pentagon amid Middle East conflict escalation","https://www.foxnews.com/politics/israels-minister-defense-cancels-visit-pentagon-amid-middle-east-conflict-escalation","2024-10-08 23:57:47","Israeli Minister of Defense Yoav Gallant canceled a visit with the Pentagon scheduled for Wednesday, amid rising tensions in the Middle East between Israel and Hamas.","[""1ce94af7-127c-5d35-929c-4d804876ada2"", ""fnc"", ""Fox News"", ""fox-news/politics/defense/pentagon"", ""fox-news/world/world-regions/middle-east"", ""fox-news/world/world-regions/israel"", ""fox-news/world/conflicts"", ""fox-news/politics"", ""article""]",NULL
121,"'Abandon Harris' group endorses Jill Stein over 'pro-genocide candidate' Kamala Harris","https://www.foxnews.com/politics/abandon-harris-group-endorses-jill-stein-over-pro-genocide-candidate-kamala","2024-10-08 23:02:27","The Abandon Harris campaign endorsed Green Party candidate Jill Stein in the 2024 presidential election. The campaign accuses Kamala Harris of supporting genocide.","[""daaa9a12-a117-59db-b8d1-6a3805ff3e87"", ""fnc"", ""Fox News"", ""fox-news/opinion/politics-opinion"", ""fox-news/person/kamala-harris"", ""fox-news/world/world-regions/israel"", ""fox-news/politics/elections/other-parties"", ""fox-news/politics/elections"", ""fox-news/politics"", ""article""]",NULL
122,"US officials reveal fate of nabbed Tajikistan illegal immigrants with alleged ISIS ties","https://www.foxnews.com/politics/us-officials-reveal-fate-nabbed-tajikistan-illegal-immigrants-alleged-isis-ties","2024-10-08 22:30:32","Eight Tajikistan nationals with alleged ties to ISIS are in the process of being deported from the U.S., officials confirmed to Fox News Digital on Tuesday.","[""0011aa41-e521-5c26-af8e-414d31a99074"", ""fnc"", ""Fox News"", ""fox-news/politics/executive/homeland-security"", ""fox-news/us/immigration/border-security"", ""fox-news/us/immigration/illegal-immigrants"", ""fox-news/us/immigration"", ""fox-news/politics"", ""article""]",NULL
123,"Fox News Politics: Harris on '60 minutes': Joe 2.0?","https://www.foxnews.com/politics/fox-news-politics-harris-60-minutes-joe-2-0","2024-10-08 21:36:21","The latest updates from the 2024 campaign trail, exclusive interviews and more Fox News politics content","[""e8a8c72c-5dc7-5168-ac89-4a59d0333d04"", ""fnc"", ""Fox News"", ""fox-news/columns/elections-newsletter"", ""fox-news/politics"", ""article""]",NULL
124,"Biden undermines Harris claim that Ron DeSantis is politicizing hurricane response: 'Doing a great job'","https://www.foxnews.com/politics/biden-undermines-harris-claim-ron-desantis-politicizing-hurricane-response-doing-great-job","2024-10-08 21:26:05","President Joe Biden praised GOP Florida Gov. Ron DeSantis for being &quot;cooperative&quot; and doing a &quot;great job&quot; in his response to Hurricanes Helene and Milton, despite Vice President Kamala Harris slamming DeSantis for &quot;playing political games.&quot;","[""797f9764-abb1-512e-9c52-d94c7e50e0ed"", ""fnc"", ""Fox News"", ""fox-news/person/ron-desantis"", ""fox-news/weather/hurricanes"", ""fox-news/person/kamala-harris"", ""fox-news/person/joe-biden"", ""fox-news/politics"", ""fox-news/politics"", ""article""]",NULL
125,"Supreme Court signals support for Biden administration regulation of 'ghost gun' kits","https://www.foxnews.com/politics/supreme-court-signals-support-biden-administration-regulation-ghost-gun-kits","2024-10-08 21:19:54","Supreme Court signals support for Biden administration regulation of &quot;ghost gun&quot; ready-to-assemble kits in Garland v. VanDerStok (23-852). A ruling is expected by summer 2025.","[""5e023f64-0260-5195-b204-f02c9875c2ef"", ""fnc"", ""Fox News"", ""fox-news/politics/judiciary/supreme-court"", ""fox-news/politics"", ""fox-news/politics/judiciary"", ""fox-news/politics"", ""article""]",NULL
126,"Reporter's Notebook: With no government shutdown, it feels like Christmas in September","https://www.foxnews.com/politics/reporters-notebook-no-government-shutdown-feels-like-christmas-september","2024-10-08 20:25:15","This spending bill funds the government through October, November and just before Christmas, setting up another showdown just before Christmas Eve.","[""82ad66ae-4767-5628-a66a-d32977c8a41d"", ""fnc"", ""Fox News"", ""fox-news/us/congress"", ""fox-news/politics/house-of-representatives"", ""fox-news/politics/house-of-representatives/republicans"", ""fox-news/politics/house-of-representatives/democrats"", ""fox-news/politics"", ""article""]",NULL
127,"Prospects of a deal with Israel fade away as Saudis invite Iranian foreign minister to visit","https://www.foxnews.com/politics/iran-foreign-minister-saudi-arabia-deal-israel","2024-10-08 20:29:30","An Israel-Saudi normalization deal has seemingly evaporated as Iran’s foreign minister visits the kingdom on Tuesday to discuss efforts to halt Tel Aviv’s incursions into Gaza and Lebanon.","[""9555365f-f34c-5186-be8d-941804943992"", ""fnc"", ""Fox News"", ""fox-news/world/world-regions/saudi-arabia"", ""fox-news/world/conflicts/iran"", ""fox-news/world/world-regions/israel"", ""fox-news/politics"", ""article""]",NULL
128,"Early voting means 'election season' has already begun","https://www.foxnews.com/politics/days-until-voting-starts-election-season-kicks-off-sooner","2024-08-07 14:44:25","Early voting is expected to begin for some eligible Americans, and if the last two election cycles are any indication, many will have already voted before Election Day.","[""51e92c65-f71e-5783-8ec7-c1c638e0b4fc"", ""fnc"", ""Fox News"", ""fox-news/politics/elections"", ""fox-news/politics/elections/presidential"", ""fox-news/politics/elections/campaigning"", ""fox-news/politics"", ""article""]",NULL
129,"Overseas meth sent to US election building shuts down office for hours","https://www.foxnews.com/politics/overseas-meth-sent-us-election-building-shuts-down-office-hours","2024-10-08 19:33:53","The Dutchess County Board of Elections office shut down for hours Monday over a suspicious package from Europe containing crystal meth, according to a press release.","[""39544898-3805-52e8-9b2f-a8a8d91b6903"", ""fnc"", ""Fox News"", ""fox-news/us/us-regions/northeast/new-york"", ""fox-news/politics/elections"", ""fox-news/us/crime/drugs"", ""fox-news/us/crime"", ""fox-news/us/crime/police-and-law-enforcement"", ""fox-news/politics"", ""article""]",NULL
130,"Kamala Harris' tough words on Iran confounds critics","https://www.foxnews.com/politics/harris-iran-biggest-us-adversary-china","2024-10-08 19:31:30","Vice President Kamala Harris had harsh words for Iran in an interview Monday evening as she said the regime is America’s biggest foe.","[""03d22028-f034-582e-ae7c-287a8d167acd"", ""fnc"", ""Fox News"", ""fox-news/world/conflicts/iran"", ""fox-news/person/kamala-harris"", ""fox-news/person/donald-trump"", ""fox-news/politics/foreign-policy/nuclear-proliferation"", ""fox-news/politics"", ""article""]",NULL
131,"New poll shows Harris taking a slim lead over Trump thanks to support from a surprising group","https://www.foxnews.com/politics/new-poll-shows-harris-taking-slim-lead-over-trump-support-from-surprising-group","2024-10-08 19:19:54","Poll indicates increased support from Republicans is helping fuel Vice President Kamala Harris with 4 weeks to go until Election Day in her White House showdown with former President Trump","[""2f072ea6-c0cd-55d4-b152-cac85604a403"", ""fnc"", ""Fox News"", ""fox-news/politics"", ""fox-news/politics/elections"", ""fox-news/person/kamala-harris"", ""fox-news/person/donald-trump"", ""fox-news/person/joe-biden"", ""fox-news/politics/elections/polls"", ""fox-news/politics/elections/republicans"", ""fox-news/politics"", ""article""]",NULL
